,Id,Apellido,Nombre,Propio,Padre,Madre,PIngFam,IngFam,Hijos,Exitable,Extravagante,Pesimista,Timido,Sentimental,Dependiente,Responsable,Capaz,Sociable,Servicial,Etico,Conciente,Espiritual,Impulsivo,Desordenado,Temeroso,Vago,Apego,Empatia,Compasivo,VxH
1266,1266,KQXTE,FRGPA,P,P,P,304503502,1353335013,0,501884369,151707534,637188821,815699967,459540558,649732434,829919932,927784154,941852391,521435734,933177771,211663163,272116577,88840736,542686454,97347042,530991985,899890196,463812343,928857658,49770801
1267,1267,QXJBK,GNLBC,S,S,P,243645265,7982531196,1,244806481,620095383,439642393,934355233,61323732,70186155,568664056,163263164,633804419,79962529,618703868,901167531,949765241,686510989,264376038,390492609,17598686,344073694,527223237,958426674,367371586
1268,1268,EAIRP,CNSES,P,P,S,305613114,2437421399,0,8321266,943170674,623487145,815328445,697581759,176017904,9764961,565789508,517988938,990282654,7187461,803233653,714419531,24328764,698123677,327495709,272263102,684702309,205904828,319292073,688673036
1269,1269,XSYYV,GINBA,S,P,U,935404132,7266527241,0,723746189,615620426,344120735,326918301,868739142,487235246,267151979,677109828,98848238,34465666,622447166,435086029,650043501,373916224,74690948,176116549,581538867,888696275,130738911,718068257,544607398
1270,1270,NQQTX,ATIWY,P,U,S,741220767,2291528733,2,768066069,252151453,671052982,568938793,64652234,833378911,885005922,533411461,532640725,876507788,872777594,562274608,583557084,139149368,914769773,132881133,981743079,583373911,176218907,862562977,660494571
1271,1271,HVARN,SCTTM,P,P,S,18484322,186516666,3,893117804,22315198,301840849,761108883,175973522,764131125,619690349,809208471,341666828,346972525,911532211,96608959,178818044,605468237,454626629,220337085,641122418,771135515,82563536,160324218,705268482
1272,1272,VTFPN,JUSOV,S,P,U,49206476,141226873,0,176134491,103101156,328359406,267638603,661891042,353770587,239379019,706802189,316321307,128598914,812020279,457178954,347168061,174810524,942371076,410418887,392290074,802218765,195037775,599165411,560740832
1273,1273,UPBOL,TJSPL,P,U,P,616730622,568672275,0,174631768,893881844,555423043,5418671,224858839,44282354,950537033,889942337,8511558,630502465,23422815,5033119,810179096,88994909,487472308,760981387,781176714,605625489,674567589,341795985,811516849
1274,1274,FFIBM,ERQBJ,P,S,S,346891463,9476028215,0,105729132,272794333,225985285,867875524,974163552,69958879,854447107,733194149,796326759,467581868,916250551,202706823,372195526,150141311,823624477,84522632,21075797,340708173,269065132,126654599,564950408
1275,1275,CYDQO,GPUDO,P,S,S,351044454,3379220505,0,859376835,56578944,835301631,20181098,695369485,196992431,183934603,565729977,485804093,304572184,965005076,204775575,870886956,195523082,415066833,692229931,765912108,88001235,730532734,353400213,469495757
1276,1276,RBUMU,WAHIQ,S,S,S,734896941,2689096243,0,976162482,317590199,881018238,154685328,54837597,6917401,361000742,876253355,404644088,688162605,790866085,451953927,610863375,966392262,413731985,22008235,695574,400779695,545934191,1219813,736621171
1277,1277,SOQTE,HDNYN,P,P,S,940817821,2693181669,0,249276011,608070893,85819279,452828716,561278127,331961041,583218879,888767085,727123715,130075126,534947818,382618705,397019362,359314789,877201994,881016007,395314397,827037998,773149647,836156855,613243524
1278,1278,QTPWQ,XDIAV,S,P,S,497161837,1691594501,2,150178076,450498778,61337619,938770989,891654943,51445759,573266723,72617045,541278132,624856313,291792623,579436615,631801929,137409451,461100809,77190755,14657962,971741905,17361222,254202895,753797151
1279,1279,EAXMM,JGONU,P,P,S,759585893,2908773241,0,685380261,77445895,650944557,274007646,186599629,52056417,41061477,811865823,404217135,460216245,674602013,600296033,367419703,755615407,979853601,57230874,830264707,845476255,671231355,45508008,611786401
1280,1280,XRHPU,THDKG,S,U,S,405956561,3399235154,0,628509569,928808369,971051927,849456257,103227513,743644018,54571397,191160534,184329279,390285268,937828394,387349842,748839376,336008937,21883482,964410867,473878976,496395894,205393678,335233391,559036645
1281,1281,OCGJA,EILCO,S,P,S,417936162,360253812,1,395331301,128570506,500515964,311023029,550260968,140812252,907481732,772078488,21465164,737561216,403323106,649943957,489748535,61708337,150392622,96816035,256630759,267333683,616526133,431300761,777455106
1282,1282,VGSLQ,XJMFB,P,P,S,505405816,466564856,0,791938733,956757925,40317349,571657479,669934762,571626566,318335112,908474908,599804324,144437791,688087216,106543066,516875477,639474733,334148864,212065551,656893866,116011006,916327739,630984997,594141774
1283,1283,GNDMA,TXDNN,P,P,P,647108743,2735703399,0,250059771,323355488,56338986,161564025,114248646,137255916,329275978,28040478,637452483,883471877,58954282,591162192,758256167,83339318,70719268,58340839,707241483,350215783,399037115,318898944,710569082
1284,1284,TFALR,YQGAD,P,P,S,554371523,291007256,0,22776495,149974806,163997816,373078469,938634126,612619235,235317871,226562908,166471662,405756277,2477771,3552376,644603532,47129191,376041763,68426149,315496906,728830336,475806334,589932627,426944353
1285,1285,XGQSJ,UIBDV,P,P,P,23578159,1069958042,2,333121429,502403211,741143565,170949813,755515925,105565001,712992633,697201701,79555816,276809786,970028323,10677239,295672276,465311009,979770148,551967586,334048622,590616678,84448506,631652749,694802567
1286,1286,WRKIH,RKKVT,S,S,U,227483438,3926347034,0,331701824,328787353,291965714,613243941,561497118,67570796,139052775,863703756,139772326,325433003,896403658,995464687,332480927,275613381,987060407,253002125,744503534,431531769,767299279,87466392,498366661
1287,1287,EVJPL,MHLIR,P,P,S,658058756,1968604149,0,32424556,6001891,175849064,7311336,468140523,73830075,663527394,142381743,417220348,533103556,506385895,514503824,698880781,827957936,166853552,466706197,419523247,566519895,264840654,32267254,588164682
1288,1288,QLRTY,GBEKU,P,S,P,789734362,269617051,0,525221061,865008677,814173284,84738266,427046699,75636636,887309809,684930479,31062128,58517323,578307356,53852908,156747898,171653877,415732936,29092468,451369239,512033891,27733814,994184394,584522441
1289,1289,BGDOU,CWBGF,S,U,P,973828864,26987066,0,77691255,818598211,9002738,57565393,27968923,557806797,930837074,571469868,72972882,134098081,40356187,505263599,414544638,856409257,888738371,283507598,694037819,302987662,43825621,541550856,766291201
1290,1290,FKTEY,JRKQK,S,S,P,29034685,7595218304,0,289680128,689383234,764514977,962255288,411136622,895809139,707764923,635377537,146435263,393995736,63585239,336448,827014178,556126089,792918741,826844394,957724,82529684,40413394,729269242,569383806
1291,1291,DDTJF,EKDUS,P,P,P,439941,1901792917,0,881741725,520655009,800693821,128061626,52280716,28639006,150290998,190194798,205721217,631499812,315934547,364560726,538695819,2306938,540559148,563126474,496165985,127823626,32355521,297054474,561633508
1292,1292,PAAVA,FCUGH,P,S,P,873221945,2991322838,2,306365927,710156892,15425416,116427333,663217511,783373328,400146156,388809287,679585324,999140284,463215871,811190775,55026712,395727237,47613205,87484796,561346244,584624152,468879954,511629695,848131111
1293,1293,HUSIS,MEYSM,P,U,U,637817723,1678821849,0,824067332,583379542,412786575,266530165,545307082,204488438,806087995,11291957,230294792,774105031,600288021,79385569,474922309,467287982,958479958,846011796,871816461,226047041,849020891,549722885,429201778
1294,1294,JLDJS,NISOG,P,P,P,110394711,1522616605,0,97953328,100778494,98395717,266352176,506153861,965337222,664512579,47089325,9211563,203171455,932693121,479499998,990951186,755342301,836943707,409677829,72317457,801492272,750473648,482215395,365812483
1295,1295,ASNVX,MPXLE,S,U,S,479478521,1411723268,0,89251589,45832661,818503585,828274373,180775568,230522388,688299855,909609305,607165437,147287715,670579434,830472792,10597374,687295564,82558144,710823816,137168926,818885887,49695595,55887886,686656465
1296,1296,TGEOE,XYIOR,P,S,S,544206542,4153397475,0,545669208,465678085,997239173,987561017,52646476,124765172,927271297,275210564,61940995,929250637,537285195,115083814,10372391,868069346,184665729,792277981,510117689,772894084,584718754,856311277,570113459
1297,1297,JKRPU,AEXCS,P,S,S,767307375,1155750154,0,743812747,256025963,69865129,652322864,481252543,650146316,27950068,825201369,958082384,962707472,481788757,485902417,688940921,45635525,486406384,993587319,73734501,4359534,986619953,232775193,551216143
1298,1298,PLPVI,LLUVU,U,P,U,752335371,4630153672,0,487695349,776837503,246403863,562847444,4298693,546827857,922636258,276095511,949652687,58627206,601133806,127486465,321521696,770928233,337726635,166221625,288445209,47911673,37084839,59645009,526098867
1299,1299,CAYXW,RSEOD,P,P,U,988082324,3523719785,4,772757905,39042018,597576832,694075192,946281374,474753437,476257378,641192011,276359553,323149201,394135296,576165815,368803847,189082889,125416206,73325187,911948557,157074027,982807262,304738683,550995242
1300,1300,AMTJI,DVQCF,P,S,P,803822563,4348034329,0,71475175,64278733,863989422,44466022,436311492,695884609,667279253,497085178,953450653,305994245,593630545,24737958,878809682,778371553,264615944,159343741,55630394,108671647,873507274,54286367,441867613
1301,1301,XQQTJ,ELIDS,U,S,P,803728552,3856173952,3,591708306,716900739,392820978,36517575,720973354,206610255,920536312,589461245,41770995,438872413,440736565,568792542,298475442,42510877,70614634,481910693,749807652,625034753,186573884,65080549,626473172
1302,1302,QXIYO,FFSKY,P,S,P,158547685,391338198,0,289440588,373922614,941296034,64004254,961201599,333045633,280186552,16850318,36991355,959491185,103822596,58977807,673498829,432778879,502428678,823056046,684818903,920100719,535907627,732088476,469786879
1303,1303,BKKGY,AGQTK,S,S,S,253420976,3633826483,1,747558144,741585178,963547016,219393537,43625189,299372579,841066042,350747149,3401111,29335715,235399992,660855212,911725755,900555434,417687592,104917512,79778487,902519167,229769104,622013428,727179184
1304,1304,KIYIP,UNGQF,P,S,P,600805901,7777181142,0,9694526,566911758,853444099,885563981,111146256,581012151,386146164,747280852,946596659,552445318,44487958,997785917,608577394,909682204,766348453,173767867,571829565,541323429,698541922,56880431,536843208
1305,1305,HUUTW,JBGEA,P,P,P,713046155,4997474629,0,398019008,472708073,604264468,939716019,882827909,697847398,20293704,901234096,107866062,592889646,222810346,215567578,35021909,376192915,581550586,843417605,588113325,359241401,519798019,970771734,484341861
1306,1306,BBGQC,XXGDW,S,P,P,237605776,4977303121,0,142432764,73386064,939651193,23388696,659294301,171932575,598582254,369615161,83912535,891337268,62301374,48859416,463161094,53548678,15294521,142126996,299464734,212701685,939070919,679968505,73243173
1307,1307,YVSVK,ERAPA,S,P,S,187786661,3776982534,0,637066618,429856905,384042069,794561427,581621598,75509949,58514098,150274904,188900624,618651229,31356481,215425202,277970431,772985148,176145637,875391029,115682946,681418542,841643703,659318956,552279795
1308,1308,RTARG,WDYFJ,P,P,U,735575115,6875167588,0,417733486,605918911,504812434,119185418,524922823,444864094,221551883,482625494,937466889,4607029,671833633,467658971,764919617,652638104,14927323,32738183,673216947,62238295,273743112,404045872,640202781
1309,1309,EGJAQ,GTSFP,P,U,U,775193812,4921763764,0,7869789,757091475,327523118,184611095,128015479,652131147,92801626,868444182,697139719,990550183,791384144,10931494,397496995,839015665,598295344,953031526,746228337,897151504,680490592,392588014,719730694
1310,1310,AGRUM,XTLDN,S,P,P,894858621,6483400425,3,243884976,979311272,814947249,109340597,51223729,41288071,373698402,430799149,70332992,227413732,361741855,377334759,581538385,347204724,72494364,692664893,991879861,635561073,997432564,282186733,778519794
1311,1311,NXLGV,TCSEM,P,P,S,741865784,6035133764,0,736832511,321966262,668394693,470555381,692777799,232510458,557156647,26071379,784030772,184415722,449890501,881178458,116911049,433405052,617191015,65738728,941438702,620686208,694267267,30687215,56982908
1312,1312,OLYTA,OBTGY,S,S,U,151226585,2974448831,1,933463785,924684981,737383977,115149167,260911553,69501517,367233703,622506543,650114733,474456648,987012325,254300346,19116428,403962785,885279424,714555433,226087575,720360864,704988965,723324147,586260436
1313,1313,KOBKS,MCTVI,P,S,S,20738781,1045157986,4,713366076,445967589,672975152,35604414,90041224,447691339,211331171,222974051,91075712,293127481,224285922,215214899,359852382,285565841,98033381,188604123,787345171,895173088,9293631,814437754,754522387
1314,1314,IRBQV,TGCKD,P,U,P,674332395,6774037106,0,617701501,687465024,317058881,55112767,868683811,724860251,453681161,750294144,625419771,144219721,40151988,452595348,645091324,41616594,769658359,536465986,453298392,563099773,60908091,858650066,769169575
1315,1315,BRCOC,QVXDW,P,S,S,691429759,3865394511,0,322173288,917201762,775642012,368056791,85179304,622680673,755988715,14329604,16370569,68386142,36888123,346070666,192938834,739655501,916389485,156595105,12564692,785904315,450324613,258360595,82167413
1316,1316,YXMJI,HFARB,P,P,U,748333037,921784951,1,809070833,859866788,2702545,584746986,377361664,268088543,338510289,553863694,954592472,213322521,449309482,999953474,375814451,50587464,378578343,524076814,455432676,810324088,193415965,962588987,491927637
1317,1317,FCLNC,CXTFG,S,P,P,885419996,1231741964,3,258701981,535363436,492145505,23433441,986662768,196584572,695191102,728763096,645954598,300261316,52727306,965946286,707725541,948486511,231466455,671961386,3726611,76563041,444318618,880474171,814978351
1318,1318,FVYNH,NHIQT,P,S,S,726777424,4414944798,0,289167279,632754799,394534893,499711531,354835251,78922548,918522454,232033139,29291555,668985677,865860624,39455998,76777143,918348301,245464311,860010676,529470507,174919693,747499763,584935383,584549106
1319,1319,RVEIL,XEASQ,S,S,P,781252295,2949758706,0,623951131,553917277,901884087,921814724,922212114,12986019,805375274,86239493,161229617,433958935,187777988,759102778,143579656,958944819,139366204,2395678,292293038,747384718,774721063,612265631,647903299
1320,1320,UAHNO,MQYGX,P,P,P,598668577,3765271928,0,514219992,597507998,701021691,794191316,174955494,42319356,158065662,50074427,439280899,235688156,459016151,947499714,189997592,489326483,3287487,343937136,324215479,311284584,80690521,288189397,607494451
1321,1321,MRIGJ,YKPWX,S,S,S,66389775,4241579568,3,538013311,926705144,765014929,192114699,726084126,68924844,410994625,47824323,595902559,756657619,502524639,879654753,45437373,86487065,264951148,50150087,30372174,884742181,656023177,24078612,800102868
1322,1322,AVDRP,WXERF,P,P,P,914603087,7669748166,0,547623412,391920799,203889078,555317026,687685388,819470558,608603537,184822071,792000252,343837799,277632133,354125012,849859974,733150923,904368445,458576076,505954493,50933493,442069558,41093308,602915543
1323,1323,YDKIP,KGLLG,P,S,P,881020166,39437994,1,549171698,121735499,361313479,961698206,756024402,440032165,976772854,945639978,608602719,80667073,582803566,5633441,920170791,415063862,384044539,410723346,626394135,276542688,663969973,252088237,477321248
1324,1324,CALMD,OODDI,P,P,U,378805897,1440131406,4,42017256,211599579,333304921,73436652,965752869,88878311,928612744,7208216,662546779,788724935,471621066,864069106,687764446,256606198,580264285,867054445,773816942,509730586,253769827,904967893,49423281
1325,1325,YQSSL,VDKTD,P,S,P,717772774,2684753475,0,463629593,247535175,358649075,682494289,665927147,577818153,904046128,629161439,247438241,875660819,259569024,805030963,160159336,978776041,183920114,286695204,866392889,936742122,963561963,18728918,583441406
